REPORTING_PERIOD,YOA,CURRENCY_CODE,DURG_CLASS,EarnedEPI,EPILeft,LODCMD_Pct,Renewals_Pct
2009Q1,1995,CCY_1,DURG_5,1663869.72,0,0.694214876,0.41322314
2009Q1,1995,CCY_1,DURG_10,5242213.491,0,0.958208955,0.591044776
2009Q1,1995,CCY_1,DURG_8,6305144.591,0,0.950207469,0.518672199
2009Q1,1995,CCY_1,DURG_9,1460023.317,0,0,0.388888889
2009Q1,1995,CCY_1,DURG_6,10916079.49,0,0.960446247,0.393509128
2009Q1,1995,CCY_1,DURG_1,11473431.92,0,0,0.656716418
2009Q1,1995,CCY_1,DURG_7,1187676.224,0,0.486486486,0.432432432
2009Q1,1995,CCY_1,DURG_3,2016682.139,0,0.095238095,0.793650794
2009Q1,1995,CCY_1,DURG_4,634407.6895,0,1,1
2009Q1,1996,CCY_1,DURG_5,3770651.35,0,0.615384615,0.544871795
2009Q1,1996,CCY_1,DURG_10,3557868.024,0,0.950191571,0.61302682
2009Q1,1996,CCY_1,DURG_8,6138842.258,0,0.933014354,0.56937799
2009Q1,1996,CCY_1,DURG_9,2428529.594,0,0,0.538461538
2009Q1,1996,CCY_1,DURG_6,13972625.73,0,0.953093812,0.471057884
2009Q1,1996,CCY_1,DURG_1,20459681.41,0,0,0.393700787
2009Q1,1996,CCY_1,DURG_7,4229054.319,0,0.41025641,0.397435897
2009Q1,1996,CCY_1,DURG_3,1634407.409,0,0.180722892,0.530120482
2009Q1,1996,CCY_1,DURG_4,21203897.68,0,1,0.779109589
2009Q1,1997,CCY_1,DURG_5,3731136.815,0,0.609756098,0.676829268
2009Q1,1997,CCY_1,DURG_10,2368178.591,0,0.904522613,0.638190955
2009Q1,1997,CCY_1,DURG_8,3222838.602,0,0.941520468,0.643274854
2009Q1,1997,CCY_1,DURG_9,1635936.074,0,0,0.6
2009Q1,1997,CCY_1,DURG_6,6993416.874,0,0.92987013,0.525974026
2009Q1,1997,CCY_1,DURG_1,11647245.25,0,0,0.575418994
2009Q1,1997,CCY_1,DURG_7,5679082.691,0,0.417322835,0.456692913
2009Q1,1997,CCY_1,DURG_3,2012790.43,0,0.24691358,0.666666667
2009Q1,1997,CCY_1,DURG_4,22704466.09,0,1,0.790322581
2009Q1,1998,CCY_1,DURG_5,4039989.721,0,0.656,0.752
2009Q1,1998,CCY_1,DURG_10,1277847.491,0,0.908256881,0.834862385
2009Q1,1998,CCY_1,DURG_8,2729505.488,0,0.91588785,0.626168224
2009Q1,1998,CCY_1,DURG_9,1480804.643,0,0,0.676470588
2009Q1,1998,CCY_1,DURG_6,5102319.423,0,0.923339012,0.60306644
2009Q1,1998,CCY_1,DURG_1,11723106.29,0,0,0.757062147
2009Q1,1998,CCY_1,DURG_7,20884951.16,0,0.37593985,0.62406015
2009Q1,1998,CCY_1,DURG_3,1953718.337,0,0.307692308,0.626373626
2009Q1,1998,CCY_1,DURG_4,18648284.66,0,1,0.832451499
2009Q1,1999,CCY_1,DURG_5,3711340.364,0,0.637362637,0.802197802
2009Q1,1999,CCY_1,DURG_10,1612526.162,0,0.892086331,0.539568345
2009Q1,1999,CCY_1,DURG_8,3106783.953,0,0.91011236,0.539325843
2009Q1,1999,CCY_1,DURG_9,1539703.729,0,0,0.612903226
2009Q1,1999,CCY_1,DURG_6,6087786.365,0,0.936096718,0.561312608
2009Q1,1999,CCY_1,DURG_1,11320920.18,0,0,0.772222222
2009Q1,1999,CCY_1,DURG_7,5407176.434,0,0.310077519,0.666666667
2009Q1,1999,CCY_1,DURG_3,2739168.603,0,0.39,0.67
2009Q1,1999,CCY_1,DURG_4,16214652.97,0,1,0.885454545
2009Q1,1999,CCY_1,DURG_2,13834.06875,0,1,0
2009Q1,2000,CCY_1,DURG_5,3393860.841,0,0.702702703,0.648648649
2009Q1,2000,CCY_1,DURG_10,2682169.871,0,0.9,0.592307692
2009Q1,2000,CCY_1,DURG_8,1849035.806,0,0.93495935,0.398373984
2009Q1,2000,CCY_1,DURG_9,2299129.935,0,0,0.71875
2009Q1,2000,CCY_1,DURG_6,35072273.23,0,0.967615309,0.336604514
2009Q1,2000,CCY_1,DURG_1,17747786.43,0,0,0.783333333
2009Q1,2000,CCY_1,DURG_7,5948631.756,0,0.273584906,0.698113208
2009Q1,2000,CCY_1,DURG_3,7789115.946,0,0.264705882,0.519607843
2009Q1,2000,CCY_1,DURG_4,17791644.75,0,1,0.84418146
2009Q1,2000,CCY_1,DURG_2,418106.5012,0,1,0
2009Q1,2001,CCY_1,DURG_5,4507842.965,0,0.734939759,0.638554217
2009Q1,2001,CCY_1,DURG_10,4095177.318,0,0.893939394,0.434343434
2009Q1,2001,CCY_1,DURG_8,5151958.109,0,0.826771654,0.42519685
2009Q1,2001,CCY_1,DURG_9,5262126.621,0,0,0.769230769
2009Q1,2001,CCY_1,DURG_6,61250986.96,0,0.972018654,0.385076616
2009Q1,2001,CCY_1,DURG_1,36750133.38,0,0,0.686170213
2009Q1,2001,CCY_1,DURG_7,10406403.41,0,0.25,0.695652174
2009Q1,2001,CCY_1,DURG_3,10968950.22,0,0.275362319,0.485507246
2009Q1,2001,CCY_1,DURG_4,25852839.8,0,1,0.858
2009Q1,2001,CCY_1,DURG_2,800829.5864,0,1,0.536585366
2009Q1,2002,CCY_1,DURG_5,7264377.059,0,0.701030928,0.608247423
2009Q1,2002,CCY_1,DURG_10,4253243.62,0,0.933628319,0.420353982
2009Q1,2002,CCY_1,DURG_8,8162527.699,0,0.895522388,0.305970149
2009Q1,2002,CCY_1,DURG_9,7695444.846,0,0.16,0.72
2009Q1,2002,CCY_1,DURG_6,90322868.76,0,0.974547234,0.355849241
2009Q1,2002,CCY_1,DURG_1,80080344.4,0,0.143518519,0.671296296
2009Q1,2002,CCY_1,DURG_7,19886217.92,0,0.337209302,0.686046512
2009Q1,2002,CCY_1,DURG_3,25507228.7,0,0.381294964,0.561151079
2009Q1,2002,CCY_1,DURG_4,39029291.29,0,1,0.789473684
2009Q1,2002,CCY_1,DURG_2,809708,0,1,0.472222222
2009Q1,2003,CCY_1,DURG_5,7079765.838,0,0.720720721,0.612612613
2009Q1,2003,CCY_1,DURG_10,7981776.997,0,0.949450549,0.336263736
2009Q1,2003,CCY_1,DURG_8,7297085.964,0,0.8125,0.401785714
2009Q1,2003,CCY_1,DURG_9,16151576.56,0,0.068965517,0.896551724
2009Q1,2003,CCY_1,DURG_6,112007606.8,0,0.975440222,0.503707136
2009Q1,2003,CCY_1,DURG_1,124184941.5,0,0.202970297,0.821782178
2009Q1,2003,CCY_1,DURG_7,26636129.04,0,0.316455696,0.873417722
2009Q1,2003,CCY_1,DURG_3,31067738.71,0,0.433333333,0.626666667
2009Q1,2003,CCY_1,DURG_4,41343998.05,0,1,0.057471264
2009Q1,2003,CCY_1,DURG_2,561775.5764,0,1,0
2009Q1,2004,CCY_1,DURG_5,8513260.259,0,0.745762712,0.627118644
2009Q1,2004,CCY_1,DURG_10,9629059.477,0,0.961016949,0.527118644
2009Q1,2004,CCY_1,DURG_8,8624292.005,0,0.830769231,0.469230769
2009Q1,2004,CCY_1,DURG_9,19549314.68,0,0.176470588,0.852941176
2009Q1,2004,CCY_1,DURG_6,66411025.76,0,0.971248247,0.661290323
2009Q1,2004,CCY_1,DURG_1,110214646.1,0,0.107954545,0.869318182
2009Q1,2004,CCY_1,DURG_7,25737492.23,0,0.19047619,0.841269841
2009Q1,2004,CCY_1,DURG_3,32821718.3,0,0.324786325,0.829059829
2009Q1,2004,CCY_1,DURG_4,39696221.49,0,1,0.010245902
2009Q1,2004,CCY_1,DURG_2,1221497.931,0,1,0.027027027
2009Q1,2005,CCY_1,DURG_5,8646822.402,0,0.713043478,0.704347826
2009Q1,2005,CCY_1,DURG_10,10998141.76,0,0.97080292,0.544525547
2009Q1,2005,CCY_1,DURG_8,10247570.68,0,0.864197531,0.444444444
2009Q1,2005,CCY_1,DURG_9,25549096.6,0,0.268292683,0.951219512
2009Q1,2005,CCY_1,DURG_6,83000646.49,0,0.972989564,0.615101289
2009Q1,2005,CCY_1,DURG_1,131325520.5,0,0.08045977,0.959770115
2009Q1,2005,CCY_1,DURG_7,28056342.37,0,0.235294118,0.823529412
2009Q1,2005,CCY_1,DURG_3,31293205.78,0,0.421568627,0.725490196
2009Q1,2005,CCY_1,DURG_4,58742965.45,0,1,0.697201018
2009Q1,2005,CCY_1,DURG_2,1324071.35,0,1,0.941176471
2009Q1,2006,CCY_1,DURG_5,11721195.52,0,0.656716418,0.671641791
2009Q1,2006,CCY_1,DURG_10,13397855.33,0,0.960858586,0.555555556
2009Q1,2006,CCY_1,DURG_8,10622251.66,0,0.838323353,0.54491018
2009Q1,2006,CCY_1,DURG_9,29309988.45,0,0.255319149,0.85106383
2009Q1,2006,CCY_1,DURG_6,110562242.4,5322.014448,0.981287837,0.516785911
2009Q1,2006,CCY_1,DURG_1,190504891.5,0,0.149425287,0.890804598
2009Q1,2006,CCY_1,DURG_7,30032624.59,0,0.192982456,0.947368421
2009Q1,2006,CCY_1,DURG_3,33830020.4,0,0.44047619,0.821428571
2009Q1,2006,CCY_1,DURG_4,87645508.96,0,1,0.7225
2009Q1,2006,CCY_1,DURG_2,1144992.748,0,1,0.310344828
2009Q1,2007,CCY_1,DURG_5,11533320.16,23323.95761,0.581395349,0.782945736
2009Q1,2007,CCY_1,DURG_10,12034593.33,0,0.935309973,0.64690027
2009Q1,2007,CCY_1,DURG_8,10333870.46,5772.322243,0.787878788,0.533333333
2009Q1,2007,CCY_1,DURG_9,32491265.01,22625.35464,0.306122449,0.897959184
2009Q1,2007,CCY_1,DURG_6,92931110.59,1182454.909,0.984219755,0.591466978
2009Q1,2007,CCY_1,DURG_1,165097212.7,138591.8125,0.151515152,0.909090909
2009Q1,2007,CCY_1,DURG_7,27428508.26,0,0.173076923,0.923076923
2009Q1,2007,CCY_1,DURG_3,29306481.19,0,0.375,0.861111111
2009Q1,2007,CCY_1,DURG_4,74049038.83,0,1,0.817941953
2009Q1,2007,CCY_1,DURG_2,2202248.475,0,1,0.515151515
2009Q1,2008,CCY_1,DURG_5,8610040.108,4758777.194,0.569343066,0.708029197
2009Q1,2008,CCY_1,DURG_10,6002450.683,4515724.577,0.919104991,0.674698795
2009Q1,2008,CCY_1,DURG_8,7673665.885,3766864.178,0.727777778,0.583333333
2009Q1,2008,CCY_1,DURG_9,31464490.29,10289990.81,0.365384615,0.884615385
2009Q1,2008,CCY_1,DURG_6,45330621.52,40582254.77,0.981897176,0.69442433
2009Q1,2008,CCY_1,DURG_1,138713240.2,32100538.41,0.201117318,0.94972067
2009Q1,2008,CCY_1,DURG_7,19653040.17,8199992.667,0.134615385,0.846153846
2009Q1,2008,CCY_1,DURG_3,13704347.39,6136543.032,0.372881356,0.898305085
2009Q1,2008,CCY_1,DURG_4,79262594.89,26322781,1,0.810958904
2009Q1,2008,CCY_1,DURG_2,4777276.136,816307.7571,1,0.92
2009Q1,2009,CCY_1,DURG_5,0,7783269.198,0.454545455,0.781818182
2009Q1,2009,CCY_1,DURG_10,0,1692336.26,0.860869565,0.773913043
2009Q1,2009,CCY_1,DURG_8,0,4254418.027,0.702702703,0.594594595
2009Q1,2009,CCY_1,DURG_9,0,18874837.09,0.464285714,0.964285714
2009Q1,2009,CCY_1,DURG_6,0,27480747.63,0.983098592,0.766197183
2009Q1,2009,CCY_1,DURG_1,0,162412796.5,0.177570093,0.943925234
2009Q1,2009,CCY_1,DURG_7,0,14462815.98,0.272727273,0.954545455
2009Q1,2009,CCY_1,DURG_3,0,14755939.2,0.176470588,0.941176471
2009Q1,2009,CCY_1,DURG_4,0,78320603.48,1,0.865079365
2009Q1,2009,CCY_1,DURG_2,0,2553269.206,1,0.7
2009Q2,1993,CCY_1,DURG_5,2299256.959,0,0.319727891,0.802721088
2009Q2,1993,CCY_1,DURG_10,3690234.517,0,0.959885387,0.467048711
2009Q2,1993,CCY_1,DURG_8,5126443.083,0,0.967611336,0.526315789
2009Q2,1993,CCY_1,DURG_9,5399702.454,0,0,0.548387097
2009Q2,1993,CCY_1,DURG_6,99349263.3,0,0.897364771,0.418862691
2009Q2,1993,CCY_1,DURG_1,231012.1214,0,0,0.333333333
2009Q2,1993,CCY_1,DURG_7,557887.6796,0,0.060606061,0.818181818
2009Q2,1993,CCY_1,DURG_3,3251753.381,0,0,0.725663717
2009Q2,1994,CCY_1,DURG_5,2289165.429,0,0.487179487,0.602564103
2009Q2,1994,CCY_1,DURG_10,3970288.994,0,0.961651917,0.480825959
2009Q2,1994,CCY_1,DURG_8,15014068.06,0,0.968871595,0.525291829
2009Q2,1994,CCY_1,DURG_9,701009.4565,0,0,0.666666667
2009Q2,1994,CCY_1,DURG_6,14724674.62,0,0.951530612,0.3125
2009Q2,1994,CCY_1,DURG_1,5441213.457,0,0,0.681818182
2009Q2,1994,CCY_1,DURG_7,793460.5658,0,0.208333333,0.5
2009Q2,1994,CCY_1,DURG_3,2489256.789,0,0.073529412,0.75
2009Q2,1995,CCY_1,DURG_5,1663869.72,0,0.694214876,0.41322314
2009Q2,1995,CCY_1,DURG_10,5242213.491,0,0.958208955,0.591044776
2009Q2,1995,CCY_1,DURG_8,6305144.591,0,0.950207469,0.518672199
2009Q2,1995,CCY_1,DURG_9,1460023.317,0,0,0.388888889
2009Q2,1995,CCY_1,DURG_6,10916079.49,0,0.960446247,0.393509128
2009Q2,1995,CCY_1,DURG_1,11473431.92,0,0,0.656716418
2009Q2,1995,CCY_1,DURG_7,1187676.224,0,0.486486486,0.432432432
2009Q2,1995,CCY_1,DURG_3,2016682.139,0,0.095238095,0.793650794
2009Q2,1995,CCY_1,DURG_4,634407.6895,0,1,1
2009Q2,1996,CCY_1,DURG_5,3770651.35,0,0.615384615,0.544871795
2009Q2,1996,CCY_1,DURG_10,3557868.024,0,0.950191571,0.61302682
2009Q2,1996,CCY_1,DURG_8,6138842.258,0,0.933014354,0.56937799
2009Q2,1996,CCY_1,DURG_9,2428529.594,0,0,0.538461538
2009Q2,1996,CCY_1,DURG_6,13972625.73,0,0.953093812,0.471057884
2009Q2,1996,CCY_1,DURG_1,20459681.41,0,0,0.393700787
2009Q2,1996,CCY_1,DURG_7,4229054.319,0,0.41025641,0.397435897
2009Q2,1996,CCY_1,DURG_3,1634407.409,0,0.180722892,0.530120482
2009Q2,1996,CCY_1,DURG_4,21203897.68,0,1,0.779109589
2009Q2,1997,CCY_1,DURG_5,3731136.815,0,0.609756098,0.676829268
2009Q2,1997,CCY_1,DURG_10,2368178.591,0,0.904522613,0.638190955
2009Q2,1997,CCY_1,DURG_8,3222838.602,0,0.941520468,0.643274854
2009Q2,1997,CCY_1,DURG_9,1635936.074,0,0,0.6
2009Q2,1997,CCY_1,DURG_6,6993416.874,0,0.92987013,0.525974026
2009Q2,1997,CCY_1,DURG_1,11647245.25,0,0,0.575418994
2009Q2,1997,CCY_1,DURG_7,5679082.691,0,0.417322835,0.456692913
2009Q2,1997,CCY_1,DURG_3,2012790.43,0,0.24691358,0.666666667
2009Q2,1997,CCY_1,DURG_4,22704466.09,0,1,0.790322581
2009Q2,1998,CCY_1,DURG_5,4039989.721,0,0.656,0.752
2009Q2,1998,CCY_1,DURG_10,1277847.491,0,0.908256881,0.834862385
2009Q2,1998,CCY_1,DURG_8,2729505.488,0,0.91588785,0.626168224
2009Q2,1998,CCY_1,DURG_9,1480804.643,0,0,0.676470588
2009Q2,1998,CCY_1,DURG_6,5102319.423,0,0.923339012,0.60306644
2009Q2,1998,CCY_1,DURG_1,11723106.29,0,0,0.757062147
2009Q2,1998,CCY_1,DURG_7,20884951.16,0,0.37593985,0.62406015
2009Q2,1998,CCY_1,DURG_3,1953718.337,0,0.307692308,0.626373626
2009Q2,1998,CCY_1,DURG_4,18648284.66,0,1,0.832451499
2009Q2,1999,CCY_1,DURG_5,3711340.364,0,0.637362637,0.802197802
2009Q2,1999,CCY_1,DURG_10,1612526.162,0,0.892086331,0.539568345
2009Q2,1999,CCY_1,DURG_8,3106783.953,0,0.91011236,0.539325843
2009Q2,1999,CCY_1,DURG_9,1539703.729,0,0,0.612903226
2009Q2,1999,CCY_1,DURG_6,6087786.365,0,0.936096718,0.561312608
2009Q2,1999,CCY_1,DURG_1,11320920.18,0,0,0.772222222
2009Q2,1999,CCY_1,DURG_7,5407176.434,0,0.310077519,0.666666667
2009Q2,1999,CCY_1,DURG_3,2739168.603,0,0.39,0.67
2009Q2,1999,CCY_1,DURG_4,16214652.97,0,1,0.885454545
2009Q2,1999,CCY_1,DURG_2,13834.06875,0,1,0
2009Q2,2000,CCY_1,DURG_5,3393860.841,0,0.702702703,0.648648649
2009Q2,2000,CCY_1,DURG_10,2682169.871,0,0.9,0.592307692
2009Q2,2000,CCY_1,DURG_8,1849035.806,0,0.93495935,0.398373984
2009Q2,2000,CCY_1,DURG_9,2299129.935,0,0,0.71875
2009Q2,2000,CCY_1,DURG_6,35072273.23,0,0.967615309,0.336604514
2009Q2,2000,CCY_1,DURG_1,17747786.43,0,0,0.783333333
2009Q2,2000,CCY_1,DURG_7,5948631.756,0,0.273584906,0.698113208
2009Q2,2000,CCY_1,DURG_3,7789115.946,0,0.264705882,0.519607843
2009Q2,2000,CCY_1,DURG_4,17791644.75,0,1,0.84418146
2009Q2,2000,CCY_1,DURG_2,418106.5012,0,1,0
2009Q2,2001,CCY_1,DURG_5,4507842.965,0,0.734939759,0.638554217
2009Q2,2001,CCY_1,DURG_10,4095177.318,0,0.893939394,0.434343434
2009Q2,2001,CCY_1,DURG_8,5151958.109,0,0.826771654,0.42519685
2009Q2,2001,CCY_1,DURG_9,5262126.621,0,0,0.769230769
2009Q2,2001,CCY_1,DURG_6,61250986.96,0,0.972018654,0.385076616
2009Q2,2001,CCY_1,DURG_1,36750133.38,0,0,0.686170213
2009Q2,2001,CCY_1,DURG_7,10406403.41,0,0.25,0.695652174
2009Q2,2001,CCY_1,DURG_3,10968950.22,0,0.275362319,0.485507246
2009Q2,2001,CCY_1,DURG_4,25852839.8,0,1,0.858
2009Q2,2001,CCY_1,DURG_2,800829.5864,0,1,0.536585366
2009Q2,2002,CCY_1,DURG_5,7264377.059,0,0.701030928,0.608247423
2009Q2,2002,CCY_1,DURG_10,4253243.62,0,0.933628319,0.420353982
2009Q2,2002,CCY_1,DURG_8,8162527.699,0,0.895522388,0.305970149
2009Q2,2002,CCY_1,DURG_9,7695444.846,0,0.16,0.72
2009Q2,2002,CCY_1,DURG_6,90322868.76,0,0.974547234,0.355849241
2009Q2,2002,CCY_1,DURG_1,80080344.4,0,0.143518519,0.671296296
2009Q2,2002,CCY_1,DURG_7,19886217.92,0,0.337209302,0.686046512
2009Q2,2002,CCY_1,DURG_3,25507228.7,0,0.381294964,0.561151079
2009Q2,2002,CCY_1,DURG_4,39029291.29,0,1,0.789473684
2009Q2,2002,CCY_1,DURG_2,809708,0,1,0.472222222
2009Q2,2003,CCY_1,DURG_5,7079765.838,0,0.720720721,0.612612613
2009Q2,2003,CCY_1,DURG_10,8006157.966,0,0.949450549,0.336263736
2009Q2,2003,CCY_1,DURG_8,7297085.964,0,0.8125,0.401785714
2009Q2,2003,CCY_1,DURG_9,16151576.56,0,0.068965517,0.896551724
2009Q2,2003,CCY_1,DURG_6,112007606.8,0,0.975440222,0.503707136
2009Q2,2003,CCY_1,DURG_1,124184941.5,0,0.202970297,0.821782178
2009Q2,2003,CCY_1,DURG_7,26636129.04,0,0.316455696,0.873417722
2009Q2,2003,CCY_1,DURG_3,31067738.71,0,0.433333333,0.626666667
2009Q2,2003,CCY_1,DURG_4,41343998.05,0,1,0.057471264
2009Q2,2003,CCY_1,DURG_2,561775.5764,0,1,0
2009Q2,2004,CCY_1,DURG_5,8513260.259,0,0.745762712,0.627118644
2009Q2,2004,CCY_1,DURG_10,9629059.477,0,0.961016949,0.527118644
2009Q2,2004,CCY_1,DURG_8,8624292.005,0,0.830769231,0.469230769
2009Q2,2004,CCY_1,DURG_9,19549314.68,0,0.176470588,0.852941176
2009Q2,2004,CCY_1,DURG_6,66408187.62,0,0.971248247,0.661290323
2009Q2,2004,CCY_1,DURG_1,110214646.1,0,0.107954545,0.869318182
2009Q2,2004,CCY_1,DURG_7,25737492.23,0,0.19047619,0.841269841
2009Q2,2004,CCY_1,DURG_3,32821718.3,0,0.324786325,0.829059829
2009Q2,2004,CCY_1,DURG_4,39696221.49,0,1,0.010245902
2009Q2,2004,CCY_1,DURG_2,1221497.931,0,1,0.027027027
2009Q2,2005,CCY_1,DURG_5,8646822.402,0,0.713043478,0.704347826
2009Q2,2005,CCY_1,DURG_10,10998141.76,0,0.97080292,0.544525547
2009Q2,2005,CCY_1,DURG_8,10247570.68,0,0.864197531,0.444444444
2009Q2,2005,CCY_1,DURG_9,25549096.6,0,0.268292683,0.951219512
2009Q2,2005,CCY_1,DURG_6,83003685.25,0,0.972989564,0.615101289
2009Q2,2005,CCY_1,DURG_1,131325520.5,0,0.08045977,0.959770115
2009Q2,2005,CCY_1,DURG_7,28056342.37,0,0.235294118,0.823529412
2009Q2,2005,CCY_1,DURG_3,31293205.78,0,0.421568627,0.725490196
2009Q2,2005,CCY_1,DURG_4,58742965.45,0,1,0.697201018
2009Q2,2005,CCY_1,DURG_2,1324071.35,0,1,0.941176471
2009Q2,2006,CCY_1,DURG_5,11721195.52,0,0.656716418,0.671641791
2009Q2,2006,CCY_1,DURG_10,13397855.33,0,0.960858586,0.555555556
2009Q2,2006,CCY_1,DURG_8,10622251.66,0,0.838323353,0.54491018
2009Q2,2006,CCY_1,DURG_9,29309988.45,0,0.255319149,0.85106383
2009Q2,2006,CCY_1,DURG_6,110607961.1,2477.536361,0.981287837,0.516785911
2009Q2,2006,CCY_1,DURG_1,190466974.3,0,0.149425287,0.890804598
2009Q2,2006,CCY_1,DURG_7,30032624.59,0,0.192982456,0.947368421
2009Q2,2006,CCY_1,DURG_3,33830020.4,0,0.44047619,0.821428571
2009Q2,2006,CCY_1,DURG_4,87645508.96,0,1,0.7225
2009Q2,2006,CCY_1,DURG_2,1144992.748,0,1,0.310344828
2009Q2,2007,CCY_1,DURG_5,11635269.61,0,0.581395349,0.782945736
2009Q2,2007,CCY_1,DURG_10,12039563.16,0,0.935309973,0.64690027
2009Q2,2007,CCY_1,DURG_8,10339642.78,0,0.787878788,0.533333333
2009Q2,2007,CCY_1,DURG_9,32362567.56,0,0.306122449,0.897959184
2009Q2,2007,CCY_1,DURG_6,93647395.91,478820.5837,0.984219755,0.591466978
2009Q2,2007,CCY_1,DURG_1,162539005.7,0,0.151515152,0.909090909
2009Q2,2007,CCY_1,DURG_7,27419079.65,0,0.173076923,0.923076923
2009Q2,2007,CCY_1,DURG_3,28381207.51,0,0.375,0.861111111
2009Q2,2007,CCY_1,DURG_4,74049038.83,0,1,0.817941953
2009Q2,2007,CCY_1,DURG_2,2202248.475,0,1,0.515151515
2009Q2,2008,CCY_1,DURG_5,10060383.18,2505261.988,0.569343066,0.708029197
2009Q2,2008,CCY_1,DURG_10,8110102.386,2343272.8,0.919104991,0.674698795
2009Q2,2008,CCY_1,DURG_8,9572652.718,1912971.688,0.729281768,0.580110497
2009Q2,2008,CCY_1,DURG_9,38640048.97,4026399.701,0.365384615,0.884615385
2009Q2,2008,CCY_1,DURG_6,63918741.63,22894939.52,0.981870921,0.694706309
2009Q2,2008,CCY_1,DURG_1,164256025,8251655.202,0.201117318,0.94972067
2009Q2,2008,CCY_1,DURG_7,24837277.9,3003897.637,0.134615385,0.846153846
2009Q2,2008,CCY_1,DURG_3,15976364.29,2988604.64,0.372881356,0.898305085
2009Q2,2008,CCY_1,DURG_4,95475747.03,10172166.39,1,0.810958904
2009Q2,2008,CCY_1,DURG_2,5358951.752,236070.5324,1,0.92
2009Q2,2009,CCY_1,DURG_5,1402690.834,8404111.902,0.469135802,0.75308642
2009Q2,2009,CCY_1,DURG_10,243135.0377,4107881.123,0.911111111,0.826666667
2009Q2,2009,CCY_1,DURG_8,735048.4139,4655219.272,0.767123288,0.671232877
2009Q2,2009,CCY_1,DURG_9,4228197.398,32268509.8,0.428571429,0.976190476
2009Q2,2009,CCY_1,DURG_6,3812505.288,42768335.84,0.978787879,0.828787879
2009Q2,2009,CCY_1,DURG_1,20249942.63,157448290.6,0.204225352,0.936619718
2009Q2,2009,CCY_1,DURG_7,1522933.287,21433395.2,0.2,0.971428571
2009Q2,2009,CCY_1,DURG_3,2092335.566,15640767.72,0.32,0.92
2009Q2,2009,CCY_1,DURG_4,14823035.83,120482594.5,0.987041037,0.809935205
2009Q2,2009,CCY_1,DURG_2,621852.3809,2045234.481,1,0.714285714
2009Q3,1993,CCY_1,DURG_5,2299256.959,0,0.319727891,0.802721088
2009Q3,1993,CCY_1,DURG_10,3690234.517,0,0.959885387,0.467048711
2009Q3,1993,CCY_1,DURG_8,5126443.083,0,0.967611336,0.526315789
2009Q3,1993,CCY_1,DURG_9,5399702.454,0,0,0.548387097
2009Q3,1993,CCY_1,DURG_6,99349263.3,0,0.897364771,0.418862691
2009Q3,1993,CCY_1,DURG_1,231012.1214,0,0,0.333333333
2009Q3,1993,CCY_1,DURG_7,557887.6796,0,0.060606061,0.818181818
2009Q3,1993,CCY_1,DURG_3,3251753.381,0,0,0.725663717
2009Q3,1994,CCY_1,DURG_5,2289165.429,0,0.487179487,0.602564103
2009Q3,1994,CCY_1,DURG_10,3970288.994,0,0.961651917,0.480825959
2009Q3,1994,CCY_1,DURG_8,15014068.06,0,0.968871595,0.525291829
2009Q3,1994,CCY_1,DURG_9,701009.4565,0,0,0.666666667
2009Q3,1994,CCY_1,DURG_6,14724674.62,0,0.951530612,0.3125
2009Q3,1994,CCY_1,DURG_1,5441213.457,0,0,0.681818182
2009Q3,1994,CCY_1,DURG_7,793460.5658,0,0.208333333,0.5
2009Q3,1994,CCY_1,DURG_3,2489256.789,0,0.073529412,0.75
2009Q3,1995,CCY_1,DURG_5,1663869.72,0,0.694214876,0.41322314
2009Q3,1995,CCY_1,DURG_10,5242213.491,0,0.958208955,0.591044776
2009Q3,1995,CCY_1,DURG_8,6305144.591,0,0.950207469,0.518672199
2009Q3,1995,CCY_1,DURG_9,1460023.317,0,0,0.388888889
2009Q3,1995,CCY_1,DURG_6,10916079.49,0,0.960446247,0.393509128
2009Q3,1995,CCY_1,DURG_1,11473431.92,0,0,0.656716418
2009Q3,1995,CCY_1,DURG_7,1187676.224,0,0.486486486,0.432432432
2009Q3,1995,CCY_1,DURG_3,2016682.139,0,0.095238095,0.793650794
2009Q3,1995,CCY_1,DURG_4,634407.6895,0,1,1
2009Q3,1996,CCY_1,DURG_5,3770651.35,0,0.615384615,0.544871795
2009Q3,1996,CCY_1,DURG_10,3557868.024,0,0.950191571,0.61302682
2009Q3,1996,CCY_1,DURG_8,6138842.258,0,0.933014354,0.56937799
2009Q3,1996,CCY_1,DURG_9,2428529.594,0,0,0.538461538
2009Q3,1996,CCY_1,DURG_6,13972625.73,0,0.953093812,0.471057884
2009Q3,1996,CCY_1,DURG_1,20459681.41,0,0,0.393700787
2009Q3,1996,CCY_1,DURG_7,4229054.319,0,0.41025641,0.397435897
2009Q3,1996,CCY_1,DURG_3,1634407.409,0,0.180722892,0.530120482
2009Q3,1996,CCY_1,DURG_4,21203897.68,0,1,0.779109589
2009Q3,1997,CCY_1,DURG_5,3731136.815,0,0.609756098,0.676829268
2009Q3,1997,CCY_1,DURG_10,2368178.591,0,0.904522613,0.638190955
2009Q3,1997,CCY_1,DURG_8,3222838.602,0,0.941520468,0.643274854
2009Q3,1997,CCY_1,DURG_9,1635936.074,0,0,0.6
2009Q3,1997,CCY_1,DURG_6,6993416.874,0,0.92987013,0.525974026
2009Q3,1997,CCY_1,DURG_1,11647245.25,0,0,0.575418994
